code,ticker,name,exchange,board,listing_date,listing_time_local,timezone,listing_datetime_local,listing_date_source,listing_time_basis,basis_confidence,exact_first_trade_time_available,first_price_date,listing_minus_first_price_days,date_alignment_status,effective_price_start_date,identity_review_priority,identity_review_status,identity_review_note,bazi,day_stem,month_branch,main_god,auxiliary_gods,price_rows,last_price_date,price_file
sh.603948,SH603948,建业股份,SH,Shanghai Main,2020-03-02,09:30:00,Asia/Shanghai,2020-03-02T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-03-02,0,aligned,2020-03-02,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 戊寅 甲辰 己巳,甲,寅,丙,癸,1593,2026-09-18,by_symbol/SH603948.parquet
sh.603949,SH603949,雪龙集团,SH,Shanghai Main,2020-03-10,09:30:00,Asia/Shanghai,2020-03-10T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-03-10,0,aligned,2020-03-10,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 己卯 壬子 乙巳,壬,卯,戊,辛、庚,1587,2026-09-18,by_symbol/SH603949.parquet
sh.603950,SH603950,长源东谷,SH,Shanghai Main,2020-05-26,09:30:00,Asia/Shanghai,2020-05-26T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-05-26,0,aligned,2020-05-26,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 辛巳 己巳 己巳,己,巳,癸,丙,1526,2026-09-18,by_symbol/SH603950.parquet
sh.603955,SH603955,大千生态,SH,Shanghai Main,2017-03-10,09:30:00,Asia/Shanghai,2017-03-10T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-03-10,0,aligned,2017-03-10,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 癸卯 丙申 癸巳,丙,卯,壬,己,2271,2026-09-18,by_symbol/SH603955.parquet
sh.603956,SH603956,威派格,SH,Shanghai Main,2019-02-22,09:30:00,Asia/Shanghai,2019-02-22T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2019-02-22,0,aligned,2019-02-22,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,己亥 丙寅 庚寅 辛巳,庚,寅,戊,甲、壬、丙、丁,1841,2026-09-18,by_symbol/SH603956.parquet
sh.603958,SH603958,哈森股份,SH,Shanghai Main,2016-06-29,09:30:00,Asia/Shanghai,2016-06-29T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2016-06-29,0,aligned,2016-06-29,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丙申 甲午 壬午 乙巳,壬,午,癸,庚、辛,2461,2026-09-18,by_symbol/SH603958.parquet
sh.603959,SH603959,ST百利,SH,Shanghai Main,2016-05-17,09:30:00,Asia/Shanghai,2016-05-17T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2016-05-17,0,aligned,2016-05-17,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丙申 癸巳 己亥 己巳,己,巳,癸,丙,2506,2026-09-18,by_symbol/SH603959.parquet
sh.603960,SH603960,克来机电,SH,Shanghai Main,2017-03-14,09:30:00,Asia/Shanghai,2017-03-14T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-03-14,0,aligned,2017-03-14,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 癸卯 庚子 辛巳,庚,卯,丁,甲、庚、丙,2258,2026-09-18,by_symbol/SH603960.parquet
sh.603966,SH603966,法兰泰克,SH,Shanghai Main,2017-01-25,09:30:00,Asia/Shanghai,2017-01-25T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-01-25,0,aligned,2017-01-25,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丙申 辛丑 壬子 乙巳,壬,丑,丙,丁、甲,2341,2026-09-18,by_symbol/SH603966.parquet
sh.603967,SH603967,中创物流,SH,Shanghai Main,2019-04-29,09:30:00,Asia/Shanghai,2019-04-29T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2019-04-29,0,aligned,2019-04-29,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,己亥 戊辰 丙申 癸巳,丙,辰,壬,甲,1796,2026-09-18,by_symbol/SH603967.parquet
sh.603968,SH603968,醋化股份,SH,Shanghai Main,2015-05-18,09:30:00,Asia/Shanghai,2015-05-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2015-05-18,0,aligned,2015-05-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,乙未 辛巳 甲午 己巳,甲,巳,癸,丁、庚,2760,2026-09-18,by_symbol/SH603968.parquet
sh.603969,SH603969,银龙股份,SH,Shanghai Main,2015-02-27,09:30:00,Asia/Shanghai,2015-02-27T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2015-02-27,0,aligned,2015-02-27,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,乙未 戊寅 甲戌 己巳,甲,寅,丙,癸,2814,2026-09-18,by_symbol/SH603969.parquet
sh.603970,SH603970,中农立华,SH,Shanghai Main,2017-11-16,09:30:00,Asia/Shanghai,2017-11-16T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-11-16,0,aligned,2017-11-16,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 辛亥 丁未 乙巳,丁,亥,甲,庚,2148,2026-09-18,by_symbol/SH603970.parquet
sh.603976,SH603976,正川股份,SH,Shanghai Main,2017-08-22,09:30:00,Asia/Shanghai,2017-08-22T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-08-22,0,aligned,2017-08-22,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 戊申 辛巳 癸巳,辛,申,壬,甲、戊,2205,2026-09-18,by_symbol/SH603976.parquet
sh.603977,SH603977,国泰集团,SH,Shanghai Main,2016-11-11,09:30:00,Asia/Shanghai,2016-11-11T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2016-11-11,0,aligned,2016-11-11,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丙申 己亥 丁酉 乙巳,丁,亥,甲,庚,2307,2026-09-18,by_symbol/SH603977.parquet
sh.603978,SH603978,深圳新星,SH,Shanghai Main,2017-08-07,09:30:00,Asia/Shanghai,2017-08-07T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-08-07,0,aligned,2017-08-07,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 丁未 丙寅 癸巳,丙,未,壬,庚,2213,2026-09-18,by_symbol/SH603978.parquet
sh.603979,SH603979,金诚信,SH,Shanghai Main,2015-06-30,09:30:00,Asia/Shanghai,2015-06-30T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2015-06-30,0,aligned,2015-06-30,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,乙未 壬午 丁丑 乙巳,丁,午,壬,庚、癸,2730,2026-09-18,by_symbol/SH603979.parquet
sh.603980,SH603980,吉华集团,SH,Shanghai Main,2017-06-15,09:30:00,Asia/Shanghai,2017-06-15T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-06-15,0,aligned,2017-06-15,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 丙午 癸酉 丁巳,癸,午,庚,辛、壬、癸,2247,2026-09-18,by_symbol/SH603980.parquet
sh.603982,SH603982,泉峰汽车,SH,Shanghai Main,2019-05-22,09:30:00,Asia/Shanghai,2019-05-22T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2019-05-22,0,aligned,2019-05-22,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,己亥 己巳 己未 己巳,己,巳,癸,丙,1782,2026-09-18,by_symbol/SH603982.parquet
sh.603983,SH603983,丸美生物,SH,Shanghai Main,2019-07-25,09:30:00,Asia/Shanghai,2019-07-25T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2019-07-25,0,aligned,2019-07-25,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,己亥 辛未 癸亥 丁巳,癸,未,庚,辛、壬、癸,1737,2026-09-18,by_symbol/SH603983.parquet
sh.603985,SH603985,恒润股份,SH,Shanghai Main,2017-05-05,09:30:00,Asia/Shanghai,2017-05-05T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-05-05,0,aligned,2017-05-05,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 甲辰 壬辰 乙巳,壬,辰,甲,庚,2275,2026-09-18,by_symbol/SH603985.parquet
sh.603986,SH603986,兆易创新,SH,Shanghai Main,2016-08-18,09:30:00,Asia/Shanghai,2016-08-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2016-08-18,0,aligned,2016-08-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丙申 丙申 壬申 乙巳,壬,申,戊,丁,2244,2026-09-18,by_symbol/SH603986.parquet
sh.603987,SH603987,康德莱,SH,Shanghai Main,2016-11-21,09:30:00,Asia/Shanghai,2016-11-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2016-11-21,0,aligned,2016-11-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丙申 己亥 丁未 乙巳,丁,亥,甲,庚,2390,2026-09-18,by_symbol/SH603987.parquet
sh.603988,SH603988,中电电机,SH,Shanghai Main,2014-11-04,09:30:00,Asia/Shanghai,2014-11-04T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2014-11-04,0,aligned,2014-11-04,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,甲午 甲戌 己卯 己巳,己,戌,甲,丙、癸,2864,2026-09-18,by_symbol/SH603988.parquet
sh.603989,SH603989,艾华集团,SH,Shanghai Main,2015-05-15,09:30:00,Asia/Shanghai,2015-05-15T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2015-05-15,0,aligned,2015-05-15,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,乙未 辛巳 辛卯 癸巳,辛,巳,壬,甲、癸,2758,2026-09-18,by_symbol/SH603989.parquet
sh.603990,SH603990,麦迪科技,SH,Shanghai Main,2016-12-08,09:30:00,Asia/Shanghai,2016-12-08T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2016-12-08,0,aligned,2016-12-08,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丙申 庚子 甲子 己巳,甲,子,丁,庚、丙,2372,2026-09-18,by_symbol/SH603990.parquet
sh.603991,SH603991,领先股份,SH,Shanghai Main,2017-03-08,09:30:00,Asia/Shanghai,2017-03-08T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2017-03-08,0,aligned,2017-03-08,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁酉 癸卯 甲午 己巳,甲,卯,庚,丙、丁、戊、己,2310,2026-09-18,by_symbol/SH603991.parquet
sh.603992,SH603992,松霖科技,SH,Shanghai Main,2019-08-26,09:30:00,Asia/Shanghai,2019-08-26T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2019-08-26,0,aligned,2019-08-26,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,己亥 壬申 乙未 辛巳,乙,申,丙,癸、己,1715,2026-09-18,by_symbol/SH603992.parquet
sh.603993,SH603993,洛阳钼业,SH,Shanghai Main,2012-10-09,09:30:00,Asia/Shanghai,2012-10-09T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2012-10-09,0,aligned,2012-10-09,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,壬辰 庚戌 癸卯 丁巳,癸,戌,辛,甲、壬、癸,3369,2026-09-18,by_symbol/SH603993.parquet
sh.603995,SH603995,甬金股份,SH,Shanghai Main,2019-12-24,09:30:00,Asia/Shanghai,2019-12-24T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2019-12-24,0,aligned,2019-12-24,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,己亥 丙子 乙未 辛巳,乙,子,丙,,1635,2026-09-18,by_symbol/SH603995.parquet
sh.603997,SH603997,继峰股份,SH,Shanghai Main,2015-03-02,09:30:00,Asia/Shanghai,2015-03-02T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2015-03-02,0,aligned,2015-03-02,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,乙未 戊寅 丁丑 乙巳,丁,寅,甲,庚,2717,2026-09-18,by_symbol/SH603997.parquet
sh.603998,SH603998,方盛制药,SH,Shanghai Main,2014-12-05,09:30:00,Asia/Shanghai,2014-12-05T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2014-12-05,0,aligned,2014-12-05,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,甲午 乙亥 庚戌 辛巳,庚,亥,丁,丙,2791,2026-09-18,by_symbol/SH603998.parquet
sh.603999,SH603999,读者传媒,SH,Shanghai Main,2015-12-10,09:30:00,Asia/Shanghai,2015-12-10T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2015-12-10,0,aligned,2015-12-10,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,乙未 戊子 庚申 辛巳,庚,子,丁,甲、丙,2617,2026-09-18,by_symbol/SH603999.parquet
sh.605001,SH605001,威奥股份,SH,Shanghai Main,2020-05-22,09:30:00,Asia/Shanghai,2020-05-22T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-05-22,0,aligned,2020-05-22,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 辛巳 乙丑 辛巳,乙,巳,癸,,1538,2026-09-18,by_symbol/SH605001.parquet
sh.605003,SH605003,众望布艺,SH,Shanghai Main,2020-09-08,09:30:00,Asia/Shanghai,2020-09-08T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-09-08,0,aligned,2020-09-08,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 乙酉 甲寅 己巳,甲,酉,庚,丁、丙,1463,2026-09-18,by_symbol/SH605003.parquet
sh.605005,SH605005,合兴股份,SH,Shanghai Main,2021-01-19,09:30:00,Asia/Shanghai,2021-01-19T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2021-01-19,0,aligned,2021-01-19,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 己丑 丁卯 乙巳,丁,丑,甲,庚,1375,2026-09-18,by_symbol/SH605005.parquet
sh.605006,SH605006,山东玻纤,SH,Shanghai Main,2020-09-03,09:30:00,Asia/Shanghai,2020-09-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-09-03,0,aligned,2020-09-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 甲申 己酉 己巳,己,申,丙,癸,1466,2026-09-18,by_symbol/SH605006.parquet
sh.605007,SH605007,五洲特纸,SH,Shanghai Main,2020-11-10,09:30:00,Asia/Shanghai,2020-11-10T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-11-10,0,aligned,2020-11-10,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 丁亥 丁巳 乙巳,丁,亥,甲,庚,1424,2026-09-18,by_symbol/SH605007.parquet
sh.605008,SH605008,长鸿高科,SH,Shanghai Main,2020-08-21,09:30:00,Asia/Shanghai,2020-08-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-08-21,0,aligned,2020-08-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 甲申 丙申 癸巳,丙,申,壬,戊,1466,2026-09-18,by_symbol/SH605008.parquet
sh.605009,SH605009,豪悦护理,SH,Shanghai Main,2020-09-11,09:30:00,Asia/Shanghai,2020-09-11T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-09-11,0,aligned,2020-09-11,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 乙酉 丁巳 乙巳,丁,酉,甲,庚、丙、戊,1460,2026-09-18,by_symbol/SH605009.parquet
sh.605011,SH605011,杭州热电,SH,Shanghai Main,2021-06-30,09:30:00,Asia/Shanghai,2021-06-30T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2021-06-30,0,aligned,2021-06-30,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,辛丑 甲午 己酉 己巳,己,午,癸,丙,1269,2026-09-18,by_symbol/SH605011.parquet
sh.605016,SH605016,百龙创园,SH,Shanghai Main,2021-04-21,09:30:00,Asia/Shanghai,2021-04-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2021-04-21,0,aligned,2021-04-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,辛丑 壬辰 己亥 己巳,己,辰,丙,癸、甲,1315,2026-09-18,by_symbol/SH605016.parquet
sh.605018,SH605018,长华集团,SH,Shanghai Main,2020-09-29,09:30:00,Asia/Shanghai,2020-09-29T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2020-09-29,0,aligned,2020-09-29,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚子 乙酉 乙亥 辛巳,乙,酉,癸,丙、丁,1448,2026-09-18,by_symbol/SH605018.parquet
sh.605020,SH605020,永和股份,SH,Shanghai Main,2021-07-09,09:30:00,Asia/Shanghai,2021-07-09T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2021-07-09,0,aligned,2021-07-09,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,辛丑 乙未 戊午 丁巳,戊,未,癸,丙、甲,1262,2026-09-18,by_symbol/SH605020.parquet
